female,scenario,givenage,model,year,hr_gender_at,hr_gender_true_at,id,CIF1_diff_at,CIF2_diff_at,CIF1_ratio_at,CIF2_ratio_at,CIF1_diff_true_at,CIF2_diff_true_at,CIF1_ratio_true_at,CIF2_ratio_true_at,independence,prop_sex_other,base_function,model_lab,obs,convergence_t1t1,convergence_t1t2,sdage,CIF1_at,CIF2_at,bias_CIF1_at,bias_CIF2_at,CIF1_true_at,CIF2_true_at,MCer_CIF1_at,MCer_CIF2_at,rb_MCer_CIF1_at,rb_MCer_CIF2_at,rel_bias_CIF1_at,rel_bias_CIF2_at,Rel_prec_CIF1_at,Rel_prec_CIF2_at,Coverage_CIF1_at,Coverage_CIF2_at,bias_hr_gender_at
0,1,60,0,1,.70270145,.69999999,33,.00031934999,-.0030109468,1.0053397,.70378244,.00019533932,-.0031056195,1.001317,.70118088,1,PH_sex_other,Weibull,Attained,2000,1000,1000,10,.15032504,.010097535,.0020104088,-.00029543933,.14831464,.010392975,.00046202683,.000061627623,.31151801,.59297383,1.3555026,-2.8426831,,,.94199997,.92900002,.0027014408
0,1,60,0,2,.70270145,.69999999,33,.00064559845,-.0058172354,1.0061554,.70494401,.00048948824,-.0059230179,1.002371,.70236665,1,PH_sex_other,Weibull,Attained,2000,1000,1000,10,.20921674,.019585323,.0027647563,-.00031506197,.20645198,.019900385,.00060214911,.00011483289,.29166546,.57703853,1.3391764,-1.5831953,,,.93800002,.92699999,.0027014408
0,1,60,0,3,.70270145,.69999999,33,.00095143978,-.0085556349,1.0068884,.70616978,.00077699125,-.0086128153,1.0032459,.7035796,1,PH_sex_other,Weibull,Attained,2000,1000,1000,10,.24288151,.028924219,.003506178,-.00013186286,.23937532,.029056082,.00067319063,.00016268335,.2812281,.55989432,1.4647199,-.4538219,,,.93699998,.926,.0027014408
0,1,60,0,4,.70270145,.69999999,33,.0012130897,-.011287154,1.007522,.70746517,.0010361671,-.011243822,1.0039842,.70483267,1,PH_sex_other,Weibull,Attained,2000,1000,1000,10,.26290521,.038326226,.0028372961,.0002331805,.26006791,.038093045,.00071428186,.00020642955,.27465203,.54190874,1.0909828,.61213404,,,.93599999,.92299998,.0027014408
0,1,60,0,5,.70270145,.69999999,33,.0014389018,-.014045665,1.0080774,.70883548,.0012651086,-.013856828,1.0046177,.70613652,1,PH_sex_other,Weibull,Attained,2000,1000,1000,10,.27596197,.047915053,.0019923088,.00076109346,.27396965,.047153961,.00073998113,.00024662769,.27009603,.52302647,.72720051,1.6140604,,,.93900001,.92000002,.0027014408
0,1,60,0,6,.70270145,.69999999,33,.0016398885,-.016848326,1.0085777,.71028668,.0014679432,-.016480114,1.0051721,.70750105,1,PH_sex_other,Weibull,Attained,2000,1000,1000,10,.28528142,.057760376,.001466032,.0014179006,.28381538,.056342475,.00075736147,.00028346627,.26685005,.50311297,.51654422,2.5165749,,,.935,.92299998,.0027014408
0,1,60,0,7,.70270145,.69999999,33,.0018271308,-.019704174,1.0090514,.7118246,.0016501248,-.019135632,1.0056683,.70893687,1,PH_sex_other,Weibull,Attained,2000,1000,1000,10,.29240766,.067906462,.001290202,.0021625445,.29111746,.065743916,.00077048939,.00031698006,.26466617,.48214358,.4431895,3.2893455,,,.93900001,.92199999,.0027014408
0,1,60,0,8,.70270145,.69999999,33,.0020092772,-.022617867,1.0095193,.71345407,.0018169582,-.02184188,1.0061226,.71045548,1,PH_sex_other,Weibull,Attained,2000,1000,1000,10,.2981956,.078384392,.0014315564,.0029490788,.29676405,.075435311,.00078148587,.00034714607,.26333576,.46019042,.48238876,3.9094143,,,.94099998,.92299998,.0027014408
0,1,60,0,9,.70270145,.69999999,33,.0021889652,-.025590958,1.0099845,.71517944,.001973182,-.024615359,1.0065489,.71206993,1,PH_sex_other,Weibull,Attained,2000,1000,1000,10,.30312848,.089216165,.0018293046,.0037254205,.30129918,.085490748,.00079129654,.00037392796,.26262817,.43739,.60713893,4.3576884,,,.93900001,.92400002,.0027014408
0,1,60,0,10,.70270145,.69999999,33,.0023720886,-.028622307,1.0104623,.71700686,.0021227002,-.027471207,1.0069581,.71379483,1,PH_sex_other,Weibull,Attained,2000,1000,1000,10,.3074615,.10041697,.0023947086,.0044326531,.30506679,.09598431,.00080027507,.00039733804,.26232782,.41396144,.78497839,4.6181016,,,.93699998,.92400002,.0027014408
0,1,60,1,1,.70870697,.69999999,37,.00025305239,-.0019756113,1.0048949,.70940584,.00019533932,-.0031056195,1.001317,.70118088,1,PH_sex_other,Weibull,Linear,2000,1000,100,10,.15053938,.0067471135,.0022247452,-.0036458618,.14831464,.010392975,.00046253542,.000038663518,.31186095,.37201589,1.5000173,-35.080059,-.21979174,154.06685,.94199997,.26499999,.0087070111
0,1,60,1,2,.70870697,.69999999,37,.00048227885,-.003893191,1.005366,.71019173,.00048948824,-.0059230179,1.002371,.70236665,1,PH_sex_other,Weibull,Linear,2000,1000,100,10,.20974785,.013334563,.003295863,-.0065658223,.20645198,.019900385,.0006032674,.000064614796,.29220712,.32469118,1.5964308,-32.993443,-.37038654,215.84111,.93699998,.19,.0087070111
0,1,60,1,3,.70870697,.69999999,37,.00069318258,-.0057986085,1.005811,.71105725,.00077699125,-.0086128153,1.0032459,.7035796,1,PH_sex_other,Weibull,Linear,2000,1000,100,10,.24371976,.019917745,.0043444373,-.0091383364,.23937532,.029056082,.00067476369,.000090507674,.28188524,.31149304,1.814906,-31.450686,-.46571323,223.084,.93199998,.185,.0087070111
0,1,60,1,4,.70870697,.69999999,37,.0008753289,-.00778767,1.0062176,.71197116,.0010361671,-.011243822,1.0039842,.70483267,1,PH_sex_other,Weibull,Linear,2000,1000,100,10,.26400205,.026833003,.0039341561,-.011260041,.26006791,.038093045,.00071617775,.00011621238,.27538106,.30507505,1.5127419,-29.559309,-.5287537,215.52875,.93400002,.211,.0087070111
0,1,60,1,5,.70870697,.69999999,37,.0010355664,-.0099017425,1.0065911,.71307164,.0012651086,-.013856828,1.0046177,.70613652,1,PH_sex_other,Weibull,Linear,2000,1000,100,10,.27727309,.034248281,.0033034252,-.01290568,.27396965,.047153961,.0007421319,.00014228857,.27088106,.30175316,1.2057632,-27.369238,-.57877845,200.43028,.93699998,.26100001,.0087070111
0,1,60,1,6,.70870697,.69999999,37,.0011810719,-.012137154,1.0069399,.71425396,.0014679432,-.016480114,1.0051721,.70750105,1,PH_sex_other,Weibull,Linear,2000,1000,100,10,.2867775,.042152707,.0029621248,-.014189768,.28381538,.056342475,.00075967202,.00017002491,.26766413,.30177042,1.0436801,-25.184851,-.60737514,177.95705,.93800002,.329,.0087070111
0,1,60,1,7,.70870697,.69999999,37,.0013195766,-.014513523,1.0072815,.71547687,.0016501248,-.019135632,1.0056683,.70893687,1,PH_sex_other,Weibull,Linear,2000,1000,100,10,.29406759,.050616287,.0029501319,-.015127631,.29111746,.065743916,.00077297079,.00019989349,.26551852,.30404866,1.013382,-23.009933,-.64100879,151.45868,.93699998,.39700001,.0087070111
0,1,60,1,8,.70870697,.69999999,37,.0014574229,-.017069077,1.00763,.71678358,.0018169582,-.02184188,1.0061226,.71045548,1,PH_sex_other,Weibull,Linear,2000,1000,100,10,.30000415,.059796941,.0032400945,-.01563837,.29676405,.075435311,.0007841654,.00023144894,.26423869,.30681777,1.0918083,-20.730835,-.68224329,124.96456,.93400002,.47999999,.0087070111
0,1,60,1,9,.70870697,.69999999,37,.0015958619,-.019805927,1.0079844,.71830231,.001973182,-.024615359,1.0065489,.71206993,1,PH_sex_other,Weibull,Linear,2000,1000,100,10,.30507466,.069755003,.0037754823,-.015735745,.30129918,.085490748,.00079419522,.00026223305,.26359025,.3067385,1.2530675,-18.406372,-.72863048,103.32983,.935,.55800003,.0087070111
0,1,60,1,10,.70870697,.69999999,37,.0017409432,-.022678155,1.0083615,.71998894,.0021227002,-.027471207,1.0069581,.71379483,1,PH_sex_other,Weibull,Linear,2000,1000,100,10,.30953601,.080345877,.0044692103,-.015638437,.30506679,.09598431,.00080341741,.00029549218,.26335788,.30785468,1.464994,-16.292702,-.78071517,80.812431,.93000001,.63,.0087070111
0,1,60,2,1,.70485008,.69999999,41,.00027363954,-.0023196342,1.0050318,.70567232,.00019533932,-.0031056195,1.001317,.70118088,1,PH_sex_other,Weibull,Splines,2000,1000,1000,10,.15047523,.0078234607,.0021605976,-.0025695139,.14831464,.010392975,.00046234441,.000052013784,.31173214,.50047058,1.4567662,-24.723564,-.13732868,40.382797,.94199997,.699,.0048500882
0,1,60,2,2,.70485008,.69999999,41,.00053693523,-.0045830198,1.0056276,.70659697,.00048948824,-.0059230179,1.002371,.70236665,1,PH_sex_other,Weibull,Splines,2000,1000,1000,10,.20957607,.015508928,.003124086,-.004391457,.20645198,.019900385,.00060274336,.000091534399,.2919533,.45996296,1.5132265,-22.067196,-.19707182,57.385208,.93699998,.72000003,.0048500882
0,1,60,2,3,.70485008,.69999999,41,.00078368903,-.0068384288,1.0061851,.70761895,.00077699125,-.0086128153,1.0032459,.7035796,1,PH_sex_other,Weibull,Splines,2000,1000,1000,10,.24343687,.023220781,.0040615443,-.0058353012,.23937532,.029056082,.00067391811,.00013110765,.28153199,.45122275,1.6967264,-20.082891,-.21577212,53.967903,.93400002,.74699998,.0048500882
0,1,60,2,4,.70485008,.69999999,41,.00099923136,-.0092006428,1.0066911,.70871294,.0010361671,-.011243822,1.0039842,.70483267,1,PH_sex_other,Weibull,Splines,2000,1000,1000,10,.26361948,.031360071,.0035515591,-.0067329728,.26006791,.038093045,.0007149991,.00017169635,.27492785,.45072886,1.3656275,-17.675072,-.20053232,44.55117,.93699998,.80500001,.0048500882
0,1,60,2,5,.70485008,.69999999,41,.0011870038,-.011721697,1.0071427,.70998859,.0012651086,-.013856828,1.0046177,.70613652,1,PH_sex_other,Weibull,Splines,2000,1000,1000,10,.27679938,.040131573,.0028297238,-.0070223892,.27396965,.047153961,.00074067077,.00021428695,.27034774,.45444101,1.0328603,-14.892469,-.18613321,32.462307,.94,.847,.0048500882
0,1,60,2,6,.70485008,.69999999,41,.0013570206,-.01438979,1.0075612,.71141803,.0014679432,-.016480114,1.0051721,.70750105,1,PH_sex_other,Weibull,Splines,2000,1000,1000,10,.2862176,.049512859,.0024022048,-.0068296166,.28381538,.056342475,.00075808272,.00025947273,.26710415,.46052772,.84639698,-12.121613,-.19018745,19.349178,.94,.88700002,.0048500882
0,1,60,2,7,.70485008,.69999999,41,.0015208513,-.017222552,1.0079759,.71292728,.0016501248,-.019135632,1.0056683,.70893687,1,PH_sex_other,Weibull,Splines,2000,1000,1000,10,.29342598,.059571203,.0023085065,-.0061727124,.29111746,.065743916,.00077124493,.00030717254,.26492569,.46722582,.79298109,-9.3890247,-.19582777,6.4876161,.93699998,.90899998,.0048500882
0,1,60,2,8,.70485008,.69999999,41,.0016834569,-.020266125,1.0083957,.71452057,.0018169582,-.02184188,1.0061226,.71045548,1,PH_sex_other,Weibull,Splines,2000,1000,1000,10,.29928136,.070489131,.0025173076,-.0049461825,.29676405,.075435311,.00078228133,.0003577364,.26360381,.47422937,.84825224,-6.5568528,-.20325856,-5.8331103,.935,.93300003,.0048500882
0,1,60,2,9,.70485008,.69999999,41,.0018478464,-.023518078,1.0088253,.7163744,.001973182,-.024615359,1.0065489,.71206993,1,PH_sex_other,Weibull,Splines,2000,1000,1000,10,.30426529,.082338102,.0029661043,-.0031526438,.30129918,.085490748,.0007921253,.00040954107,.26290324,.47904724,.98443818,-3.6877017,-.2091372,-16.635527,.93599999,.95300001,.0048500882
0,1,60,2,10,.70485008,.69999999,41,.0020198724,-.026919819,1.0092806,.71842873,.0021227002,-.027471207,1.0069581,.71379483,1,PH_sex_other,Weibull,Splines,2000,1000,1000,10,.3086344,.094937809,.0035676132,-.0010465045,.30506679,.09598431,.00080116774,.00046513972,.26262042,.48459974,1.1694531,-1.0902871,-.22271232,-27.028467,.93599999,.95499998,.0048500882
0,1,60,3,1,.70484501,.69999999,45,.00038762472,-.0029787496,1.0057441,.70587319,.00019533932,-.0031056195,1.001317,.70118088,1,PH_sex_other,Weibull,Splines/Int,2000,831,1000,10,.15026331,.010055788,.0019486678,-.00033718732,.14831464,.010392975,.0005044273,.00015434714,.34010622,1.4851103,1.3138742,-3.2443774,.95695293,-80.815407,.94705176,.94103491,.0048450246
0,1,60,3,2,.70484501,.69999999,45,.00073626364,-.0058391276,1.0065466,.70705026,.00048948824,-.0059230179,1.002371,.70236665,1,PH_sex_other,Weibull,Splines/Int,2000,831,1000,10,.20902894,.01977185,.0025769603,-.00012853577,.20645198,.019900385,.00065663026,.00021944758,.31805474,1.1027303,1.2482129,-.6458959,1.1964533,-67.048897,.94223827,.95788205,.0048450246
0,1,60,3,3,.70484501,.69999999,45,.0010558437,-.0084253987,1.0072877,.70827603,.00077699125,-.0086128153,1.0032459,.7035796,1,PH_sex_other,Weibull,Splines/Int,2000,831,1000,10,.2425027,.028630013,.0031273847,-.00042606972,.23937532,.029056082,.00073381228,.00026163785,.30655304,.9004581,1.3064775,-1.4663701,1.2756704,-53.475246,.94103491,.96149218,.0048450246
0,1,60,3,4,.70484501,.69999999,45,.0013170735,-.011015985,1.0078974,.70948499,.0010361671,-.011243822,1.0039842,.70483267,1,PH_sex_other,Weibull,Splines/Int,2000,831,1000,10,.26243189,.037583798,.0023639868,-.0005092466,.26006791,.038093045,.0007786394,.00030029941,.29939848,.78833133,.9089883,-1.3368492,1.2664139,-43.136478,.94223827,.95306861,.0048450246
0,1,60,3,5,.70484501,.69999999,45,.0015405682,-.013574479,1.00843,.71061993,.0012651086,-.013856828,1.0046177,.70613652,1,PH_sex_other,Weibull,Splines/Int,2000,831,1000,10,.27543983,.046527863,.0014701753,-.00062609935,.27396965,.047153961,.00080645649,.00033969787,.29435977,.72040153,.53661978,-1.3277768,1.3160912,-36.569656,.94464499,.95667869,.0048450246
0,1,60,3,6,.70484501,.69999999,45,.0017329871,-.016109735,1.0088937,.7118994,.0014679432,-.016480114,1.0051721,.70750105,1,PH_sex_other,Weibull,Splines/Int,2000,831,1000,10,.28476918,.055488504,.00095378811,-.00085397088,.28381538,.056342475,.00082573848,.00037801167,.2909421,.67091775,.33605936,-1.5156788,1.2325872,-32.33075,.94103491,.96028882,.0048450246
0,1,60,3,7,.70484501,.69999999,45,.0019102372,-.01866197,1.009329,.71345598,.0016501248,-.019135632,1.0056683,.70893687,1,PH_sex_other,Weibull,Splines/Int,2000,831,1000,10,.29195902,.064638436,.0008415592,-.0011054777,.29111746,.065743916,.00084061903,.00040933699,.28875595,.62262338,.28907892,-1.6814905,1.0959786,-27.839273,.93983155,.95427197,.0048450246
0,1,60,3,8,.70484501,.69999999,45,.0020826743,-.021290228,1.0097606,.71495491,.0018169582,-.02184188,1.0061226,.71045548,1,PH_sex_other,Weibull,Splines/Int,2000,831,1000,10,.29781023,.074146986,.0010461737,-.001288322,.29676405,.075435311,.00085300283,.00043416047,.2874347,.57554013,.35252711,-1.7078501,1.0044039,-23.065187,.94344163,.95667869,.0048450246
0,1,60,3,9,.70484501,.69999999,45,.0022536537,-.024046913,1.0101943,.7164818,.001973182,-.024615359,1.0065489,.71206993,1,PH_sex_other,Weibull,Splines/Int,2000,831,1000,10,.30278316,.08422298,.0014839864,-.0012677651,.30129918,.085490748,.0008639954,.00046319433,.28675663,.5418064,.49252915,-1.4829267,.93799466,-21.576103,.94223827,.95667869,.0048450246
0,1,60,3,10,.70484501,.69999999,45,.0024265216,-.026886236,1.0106369,.71815014,.0021227002,-.027471207,1.0069581,.71379483,1,PH_sex_other,Weibull,Splines/Int,2000,831,1000,10,.30715248,.094755173,.0020856888,-.0012291343,.30506679,.09598431,.00087409082,.00050776708,.28652442,.52901053,.68368262,-1.2805575,.87056446,-26.313118,.93501806,.95306861,.0048450246
0,1,70,0,1,.70270145,.69999999,34,.00047645066,-.0053139348,1.0063363,.70463151,.00030346215,-.0050074514,1.0021102,.70191145,1,PH_sex_other,Weibull,Attained,2000,1000,1000,10,.14601652,.017832341,.0022157545,.0010338034,.14380077,.016798537,.00041530235,.00005447886,.28880399,.32430717,1.5408503,6.1541281,,,.94999999,.92900002,.0027014408
0,1,70,0,2,.70270145,.69999999,34,.0010125119,-.010241492,1.0079317,.70668656,.00076945126,-.0097367857,1.0038489,.70393008,1,PH_sex_other,Weibull,Attained,2000,1000,1000,10,.20289858,.034604438,.0029837126,.0017176574,.19991486,.032886781,.00054303004,.00010563774,.27163067,.32121643,1.4924917,5.2229419,,,.94599998,.93599999,.0027014408
0,1,70,0,3,.70270145,.69999999,34,.0015277426,-.015008103,1.0093576,.70886308,.0012341291,-.014423884,1.0053319,.70610297,1,PH_sex_other,Weibull,Attained,2000,1000,1000,10,.23515321,.051083233,.0036903429,.0020052143,.23146287,.049078017,.00060516549,.0001573856,.26145253,.32068452,1.5943564,4.0857687,,,.94800001,.94300002,.0027014408
0,1,70,0,4,.70270145,.69999999,34,.0019676459,-.019713096,1.010545,.71117127,.0016611218,-.019169111,1.0066152,.7084651,1,PH_sex_other,Weibull,Attained,2000,1000,1000,10,.25416467,.067627676,.0030577506,.0018753029,.25110692,.065752372,.00064100948,.00021237091,.25527352,.32298595,1.2177086,2.8520687,,,.949,.94800001,.0027014408
0,1,70,0,5,.70270145,.69999999,34,.0023388551,-.0244308,1.0115466,.71363825,.0020453334,-.024028581,1.0077429,.7110495,1,PH_sex_other,Weibull,Attained,2000,1000,1000,10,.26641911,.084531642,.0022637935,.0013735177,.26415533,.083158128,.00066344073,.00027142701,.25115556,.32639864,.85699326,1.6516938,,,.95200002,.95599997,.0027014408
0,1,70,0,6,.70270145,.69999999,34,.0026789631,-.02923451,1.0124823,.7163167,.002391547,-.029034741,1.0087515,.71389025,1,PH_sex_other,Weibull,Attained,2000,1000,1000,10,.27507079,.10211249,.0017975505,.00063135003,.27327323,.10148114,.00067894458,.00033200017,.24844898,.32715458,.65778506,.62213534,,,.94700003,.958,.0027014408
0,1,70,0,7,.70270145,.69999999,34,.0029961688,-.034188204,1.0133626,.71926892,.002707392,-.034203529,1.0096717,.71702325,1,PH_sex_other,Weibull,Attained,2000,1000,1000,10,.28160194,.12068403,.0016720782,-.00018642012,.27992985,.12087045,.00069056713,.00038967701,.24669293,.32239231,.59732044,-.15423134,,,.94599998,.95099998,.0027014408
0,1,70,0,8,.70270145,.69999999,34,.003299566,-.03933778,1.0142097,.72255099,.003000766,-.039536588,1.0105296,.72048718,1,PH_sex_other,Weibull,Attained,2000,1000,1000,10,.28682047,.1405265,.0018365526,-.00092168956,.28498393,.1414482,.00070006639,.00044043624,.24565117,.31137636,.64444077,-.65160924,,,.94499999,.94800001,.0027014408
0,1,70,0,9,.70270145,.69999999,34,.0036028831,-.044706579,1.0150661,.72622621,.0032786131,-.045021184,1.0113463,.72432441,1,PH_sex_other,Weibull,Attained,2000,1000,1000,10,.29118636,.16187988,.002228098,-.0014323107,.28895825,.1633122,.00070852565,.00048192797,.24520001,.29509613,.77107954,-.87703842,,,.94599998,.94499999,.0027014408
0,1,70,0,10,.70270145,.69999999,34,.0039129993,-.050291814,1.0159498,.7303673,.003546983,-.050629064,1.0121397,.72858071,1,PH_sex_other,Weibull,Attained,2000,1000,1000,10,.29493928,.18493862,.0027587751,-.0015958666,.29218051,.18653449,.000716254,.00051457016,.24514093,.2758579,.9442023,-.85553432,,,.94499999,.94400001,.0027014408
0,1,70,1,1,.70870697,.69999999,38,.00047696856,-.0054169511,1.0063425,.71069765,.00030346215,-.0050074514,1.0021102,.70191145,1,PH_sex_other,Weibull,Linear,2000,1000,100,10,.14599085,.018572329,.0021900907,.0017737921,.14380077,.016798537,.00041556265,.000086584565,.28898501,.5154292,1.5230035,10.559206,-.12523328,-60.410954,.949,.87900001,.0087070111
0,1,70,1,2,.70870697,.69999999,38,.0010264905,-.010567501,1.0080069,.71286649,.00076945126,-.0097367857,1.0038489,.70393008,1,PH_sex_other,Weibull,Linear,2000,1000,100,10,.20278658,.036510404,.0028717171,.0036236243,.19991486,.032886781,.0005433085,.0001304129,.27176994,.3965511,1.43647,11.018483,-.10246506,-34.385902,.94700003,.84500003,.0087070111
0,1,70,1,3,.70870697,.69999999,38,.0015591598,-.015564899,1.0095006,.71516442,.0012341291,-.014423884,1.0053319,.70610297,1,PH_sex_other,Weibull,Linear,2000,1000,100,10,.23494117,.054203346,.003478308,.0051253294,.23146287,.049078017,.00060517894,.00017322641,.26145834,.3529613,1.5027499,10.443228,-.0044525107,-17.452908,.949,.83999997,.0087070111
0,1,70,1,4,.70870697,.69999999,38,.0020186,-.020640368,1.010759,.71767378,.0016611218,-.019169111,1.0066152,.7084651,1,PH_sex_other,Weibull,Linear,2000,1000,100,10,.25385097,.072516374,.0027440486,.0067639998,.25110692,.065752372,.0006406905,.00021253517,.2551465,.32323575,1.0927809,10.287081,.099593416,-.15451084,.94999999,.815,.0087070111
0,1,70,1,5,.70870697,.69999999,38,.0024101248,-.025871536,1.0118319,.72051758,.0020453334,-.024028581,1.0077429,.7110495,1,PH_sex_other,Weibull,Linear,2000,1000,100,10,.26600191,.091819599,.0018465682,.0086614713,.26415533,.083158128,.00066284294,.00024908278,.25092924,.29952908,.69904637,10.415664,.1804537,18.745935,.94999999,.79299998,.0087070111
0,1,70,1,6,.70870697,.69999999,38,.0027732269,-.03121051,1.0128475,.72361982,.002391547,-.029034741,1.0087515,.71389025,1,PH_sex_other,Weibull,Linear,2000,1000,100,10,.27454329,.1120139,.0012700622,.010532757,.27327323,.10148114,.00067804958,.00028682384,.24812149,.28263757,.46475908,10.379029,.26415399,33.981918,.94700003,.76300001,.0087070111
0,1,70,1,7,.70870697,.69999999,38,.0031129273,-.036660563,1.0138053,.72692829,.002707392,-.034203529,1.0096717,.71702325,1,PH_sex_other,Weibull,Linear,2000,1000,100,10,.28096119,.13316602,.0010313271,.012295573,.27992985,.12087045,.00068933534,.00032535652,.24625288,.26917788,.36842343,10.172523,.35771397,43.446697,.94700003,.73500001,.0087070111
0,1,70,1,8,.70870697,.69999999,38,.0034382064,-.042240348,1.014727,.73068482,.003000766,-.039536588,1.0105296,.72048718,1,PH_sex_other,Weibull,Linear,2000,1000,100,10,.28606531,.15556617,.0010813669,.014117969,.28498393,.1414482,.00069847918,.00036493858,.24509424,.25800157,.37944835,9.9810171,.45498362,45.655384,.94800001,.72399998,.0087070111
0,1,70,1,9,.70870697,.69999999,38,.0037641632,-.047926895,1.0156615,.7348389,.0032786131,-.045021184,1.0113463,.72432441,1,PH_sex_other,Weibull,Linear,2000,1000,100,10,.29031166,.17926551,.0013534045,.015953323,.28895825,.1633122,.00070660992,.0003993072,.24453701,.24450544,.46837372,9.7686043,.54297763,45.663242,.94499999,.72500002,.0087070111
0,1,70,1,10,.70870697,.69999999,38,.0040963022,-.053563904,1.0166215,.73930305,.003546983,-.050629064,1.0121397,.72858071,1,PH_sex_other,Weibull,Linear,2000,1000,100,10,.29394263,.20377798,.0017621089,.017243486,.29218051,.18653449,.00071397115,.0004394702,.24435961,.23559728,.60308915,9.2441273,.64049834,37.097744,.94300002,.736,.0087070111
0,1,70,2,1,.70485008,.69999999,42,.00044919556,-.0049478156,1.0061506,.70664823,.00030346215,-.0050074514,1.0021102,.70191145,1,PH_sex_other,Weibull,Splines,2000,1000,1000,10,.14610095,.016721604,.0023001865,-.000076933189,.14380077,.016798537,.000415869,.0000917,.28919804,.54588085,1.5995649,-.45797554,-.2723332,-64.704659,.94599998,.94700003,.0048500882
0,1,70,2,2,.70485008,.69999999,42,.00095494877,-.0097022699,1.0076489,.70863497,.00076945126,-.0097367857,1.0038489,.70393008,1,PH_sex_other,Weibull,Splines,2000,1000,1000,10,.20307106,.033019748,.0031561926,.00013296718,.19991486,.032886781,.00054415938,.00014919478,.27219558,.45366186,1.5787684,.40431803,-.41464043,-49.866158,.94499999,.94599998,.0048500882
0,1,70,2,3,.70485008,.69999999,42,.0014461067,-.014357696,1.0090085,.71076041,.0012341291,-.014423884,1.0053319,.70610297,1,PH_sex_other,Weibull,Splines,2000,1000,1000,10,.23539132,.049218871,.0039284592,.0001408541,.23146287,.049078017,.00060652208,.00020611189,.26203859,.41996786,1.6972308,.28700039,-.44682857,-41.692574,.949,.95200002,.0048500882
0,1,70,2,4,.70485008,.69999999,42,.00187391,-.019130394,1.0101738,.71313369,.0016611218,-.019169111,1.0066152,.7084651,1,PH_sex_other,Weibull,Splines,2000,1000,1000,10,.25443977,.06612318,.0033328622,.00037080477,.25110692,.065752372,.00064253429,.00026125836,.25588074,.39733678,1.3272681,.5639413,-.4740555,-33.923092,.949,.95300001,.0048500882
0,1,70,2,5,.70485008,.69999999,42,.0022413167,-.024111712,1.0111763,.71571612,.0020453334,-.024028581,1.0077429,.7110495,1,PH_sex_other,Weibull,Splines,2000,1000,1000,10,.26670676,.084106468,.0025514271,.00094833627,.26415533,.083158128,.00066497747,.00031631009,.2517373,.38037184,.96588135,1.1404011,-.46165824,-26.365723,.94800001,.954,.0048500882
0,1,70,2,6,.70485008,.69999999,42,.0025808674,-.029265601,1.0121199,.71842498,.002391547,-.029034741,1.0087515,.71389025,1,PH_sex_other,Weibull,Splines,2000,1000,1000,10,.27535003,.10307994,.00207681,.0015987981,.27327323,.10148114,.00068046502,.00037345488,.24900538,.36800423,.75997567,1.5754633,-.44639534,-20.968475,.94800001,.95099998,.0048500882
0,1,70,2,7,.70485008,.69999999,42,.0028991438,-.034555554,1.0130118,.72151667,.002707392,-.034203529,1.0096717,.71702325,1,PH_sex_other,Weibull,Splines,2000,1000,1000,10,.28186277,.1230712,.0019329338,.0022007534,.27992985,.12087045,.00069203629,.00043199086,.24721776,.35739988,.69050652,1.8207539,-.42413357,-18.630716,.94700003,.95099998,.0048500882
0,1,70,2,8,.70485008,.69999999,42,.0032058826,-.03998882,1.0138768,.72522706,.003000766,-.039536588,1.0105296,.72048718,1,PH_sex_other,Weibull,Splines,2000,1000,1000,10,.28705648,.14434901,.0020725448,.0029008032,.28498393,.1414482,.00070146599,.00049288262,.2461423,.34845451,.72724974,2.0507884,-.39866096,-20.149237,.94499999,.94400001,.0048500882
0,1,70,2,9,.70485008,.69999999,42,.0035167248,-.045588754,1.0147654,.72923797,.0032786131,-.045021184,1.0113463,.72432441,1,PH_sex_other,Weibull,Splines,2000,1000,1000,10,.29138568,.16700731,.0024274329,.003695118,.28895825,.1633122,.00070988917,.00055148028,.24567188,.33768469,.84006357,2.26261,-.38377634,-23.633257,.94599998,.94199997,.0048500882
0,1,70,2,10,.70485008,.69999999,42,.0038346574,-.051205002,1.0156811,.73348945,.003546983,-.050629064,1.0121397,.72858071,1,PH_sex_other,Weibull,Splines,2000,1000,1000,10,.29509598,.19058864,.0029154599,.0040541501,.29218051,.18653449,.0007175444,.00061375333,.24558257,.32902941,.9978283,2.1734049,-.35934773,-29.708723,.94599998,.94099998,.0048500882
0,1,70,3,1,.70484501,.69999999,46,.00054672256,-.0052506048,1.0066848,.70672899,.00030346215,-.0050074514,1.0021102,.70191145,1,PH_sex_other,Weibull,Splines/Int,2000,831,1000,10,.14616647,.017777443,.0023657049,.00097890606,.14380077,.016798537,.00045198316,.00018658239,.31431207,1.1107062,1.6451268,5.8273287,1.597558,-89.740791,.94945848,.93862814,.0048450246
0,1,70,3,2,.70484501,.69999999,46,.0011090686,-.010147301,1.0082958,.70870441,.00076945126,-.0097367857,1.0038489,.70393008,1,PH_sex_other,Weibull,Splines/Int,2000,831,1000,10,.20300028,.034605101,.0030854205,.0017183203,.19991486,.032886781,.00059210334,.00026864334,.29617777,.81687337,1.5433673,5.2249575,1.2165816,-81.392632,.94464499,.93983155,.0048450246
